
                        S T E P       1


                                INCREMENT     5


 forces (fx,fy,fz) for set NBOT and time  0.5000000E+01

       870  3.813116E-02  4.890971E-02 -9.288294E-02
       871  2.811641E-02  2.216940E-02 -4.705027E-02
       872  8.219946E-03  4.796608E-03 -9.357835E-03
       873  0.000000E+00  0.000000E+00  0.000000E+00
       874  0.000000E+00  0.000000E+00  0.000000E+00
       875  0.000000E+00  0.000000E+00  0.000000E+00
       876  7.534226E-09  1.204990E-09  4.818933E-08
       877  4.487095E-07  1.214945E-06  2.089024E-06
       878 -1.747140E-06  2.081903E-05  1.931309E-05
       879 -2.543316E-05  1.138665E-04  1.066355E-04
       880 -2.483004E-04  4.581064E-04  4.706375E-04
       881 -1.170010E-03  1.329604E-03  1.321834E-03
       882 -4.180600E-03  1.695372E-03  1.427509E-03
       883 -7.859367E-03 -6.983941E-03 -1.293736E-02
       884 -2.820087E-02 -6.363840E-02 -1.054904E-01
       885 -2.085977E-01 -3.235983E-01 -3.715426E-01
       886 -1.128135E+00 -9.635402E-01 -1.999307E-01
       887 -4.162994E+00 -2.682024E+00  3.468522E+00
       888 -8.695062E+00 -5.734698E+00  1.580048E+01
       889  5.328682E+00  9.744416E-01 -1.203108E+01
       890 -3.591901E+00  2.465665E+01 -1.296937E+01
       891 -1.295294E+00 -2.277973E+00 -6.000059E+00
       892 -8.940350E-02 -1.504851E+00  3.533584E+00
       893  1.821227E+00  1.125229E+00 -3.980089E+00
       894  6.014902E-01 -1.337149E+00  1.476834E+00
       895  5.219544E-02 -1.750192E-01 -1.702935E-02
       896  2.071503E-02  5.623336E-02 -8.282221E-02
       897  1.544637E-02  2.113554E-02 -3.789531E-02
       898  6.691214E-03  5.750457E-03 -1.063482E-02
       899  2.074893E-03  1.268544E-03 -2.179680E-03
       900  0.000000E+00  0.000000E+00  0.000000E+00
       901  0.000000E+00  0.000000E+00  0.000000E+00
       902  0.000000E+00  0.000000E+00  0.000000E+00
       903  0.000000E+00  0.000000E+00  0.000000E+00
       904  2.099104E-08  7.504567E-09 -3.613977E-08
       905 -1.608639E-09 -3.300975E-10 -7.666469E-10
       906  2.490701E-08  2.447875E-08  5.301423E-08
      1014 -1.682730E+01  1.841618E+02 -2.089142E+02
      1129 -1.657836E+01 -8.294320E+00  2.773727E+01
      1245 -2.172911E+01 -1.303105E+02  2.328796E+02
      1273 -3.724369E+00  9.437922E-01 -8.094444E+00
      1555 -2.452235E+00  1.797152E+01 -1.393525E+01
      3181  0.000000E+00  0.000000E+00  0.000000E+00
      3215  0.000000E+00  0.000000E+00  0.000000E+00
      3216  0.000000E+00  0.000000E+00  0.000000E+00
      3220  0.000000E+00  0.000000E+00  0.000000E+00
      3221  0.000000E+00  0.000000E+00  0.000000E+00
      3225  3.250564E-03  2.365092E-03 -3.934982E-03
      3226 -3.209966E-02 -1.815730E-02  3.539123E-02
      3230 -4.242738E-02 -4.317345E-02  1.004799E-01
      3231 -8.179751E-02 -6.233286E-02  1.273973E-01
      3235 -9.072396E-02 -1.216076E-01  2.452241E-01
      3236 -8.644964E-02 -1.349669E-01  2.391347E-01
      3240 -4.575860E-01 -9.098866E-01  6.975610E-01
      3241 -2.131016E-01 -5.845916E-01  5.395469E-01
      3245 -5.043755E-01 -1.495782E+00  1.497323E+00
      3250 -6.344416E-01 -3.779392E+00  2.792102E+00
      3269  9.362072E-01  7.407411E+00 -1.475814E+01
      3275  1.959470E+01  3.484503E+01 -4.081207E+01
      3277  1.198566E+01  2.381486E+01 -2.799358E+01
      5644 -5.521677E+01 -4.104560E+01  7.544504E+01
      5645 -2.321643E+01 -1.040391E+01  4.039864E+01
      5649  1.859469E+01 -4.257314E+01  4.767168E+01
      5650 -5.438911E+01 -4.216934E+01  6.927077E+01
      5652  1.171407E+01  4.776481E+01 -7.245988E+01
      5653  2.147582E+01  6.364629E+01 -1.087762E+02
      5654 -1.075913E+01  1.041235E+01 -2.101918E+01
      5655 -8.928034E+00  4.428487E+01 -1.297051E+02
      5656 -6.270256E+00 -9.142857E-01  1.184515E+01
      5657  3.077838E+00  1.087470E+00 -3.817323E+00
      5658 -4.907772E+01 -3.166246E+01  1.224228E+02
      5924  1.643805E+01  1.212685E+02 -2.035696E+02
      5925  1.262568E+01  1.635851E+01 -1.118880E+02
      6030 -1.684460E+01  5.733206E-01 -5.045769E+00
      6031 -2.216559E+01  2.158359E+01 -3.124649E+01
      6032 -3.956426E+01  1.571454E+01  1.126686E+01
      6033  1.207505E+02  3.097753E+01 -1.995180E+02
      6402 -1.614727E+01  7.731753E+00  2.601765E+01
